knapPI_16_100_1000_1
n 100
c 997
z 4400
time 0.00
1,403,94,1
2,886,506,0
3,814,416,0
4,1151,992,0
5,983,649,0
6,629,237,0
7,848,457,0
8,1074,815,0
9,839,446,0
10,819,422,0
11,1062,791,0
12,762,359,0
13,994,667,0
14,950,598,0
15,111,7,0
16,914,544,0
17,737,334,0
18,1049,766,0
19,1152,994,0
20,1110,893,0
21,973,633,0
22,474,131,1
23,824,428,0
24,1013,700,0
25,963,617,0
26,1101,874,0
27,1024,720,0
28,816,419,0
29,1063,794,0
30,575,196,0
31,1153,997,0
32,447,116,1
33,1117,908,0
34,910,539,0
35,1017,707,0
36,931,569,0
37,909,537,0
38,1126,931,0
39,1027,726,0
40,871,487,0
41,1052,772,0
42,891,513,0
43,375,81,1
44,1131,943,0
45,318,58,1
46,705,303,0
47,1048,764,0
48,908,536,0
49,1026,724,0
50,1061,789,0
51,865,479,0
52,493,142,1
53,742,339,0
54,978,641,0
55,575,196,0
56,877,494,0
57,339,66,1
58,1078,824,0
59,592,208,0
60,1019,711,0
61,1066,800,0
62,717,314,0
63,690,289,0
64,800,401,0
65,855,466,0
66,1006,689,0
67,1082,833,0
68,614,225,0
69,638,244,0
70,1090,849,0
71,441,113,1
72,780,379,0
73,764,361,0
74,337,65,1
75,871,486,0
76,1005,686,0
77,687,286,0
78,1108,889,0
79,205,24,1
80,875,491,0
81,1109,891,0
82,395,90,1
83,554,181,0
84,600,214,0
85,173,17,1
86,860,472,0
87,815,418,0
88,816,419,0
89,759,356,0
90,1002,682,0
91,708,306,0
92,582,201,0
93,786,385,0
94,1135,952,0
95,881,500,0
96,572,194,0
97,1033,737,0
98,727,324,0
99,1151,992,0
100,613,224,0
-----

knapPI_16_100_1000_2
n 100
c 992
z 3898
time 0.00
1,1133,946,0
2,1076,819,0
3,817,420,0
4,1066,800,0
5,805,406,0
6,1131,941,0
7,349,70,0
8,925,560,0
9,1064,795,0
10,940,583,0
11,948,595,0
12,1010,695,0
13,853,463,0
14,1036,742,0
15,539,171,1
16,755,352,0
17,1094,858,0
18,555,182,0
19,1107,887,0
20,956,606,0
21,858,470,0
22,1136,955,0
23,919,552,0
24,1048,764,0
25,876,493,0
26,766,363,0
27,944,588,0
28,607,220,0
29,1147,982,0
30,658,261,0
31,1063,793,0
32,1064,796,0
33,1101,872,0
34,750,347,0
35,1050,768,0
36,1059,785,0
37,1036,741,0
38,562,187,0
39,742,339,0
40,807,408,0
41,723,320,0
42,836,442,0
43,895,518,0
44,467,127,1
45,201,23,1
46,777,375,0
47,891,513,0
48,42,1,1
49,947,593,0
50,1005,686,0
51,627,235,0
52,632,239,0
53,1041,751,0
54,471,129,1
55,623,232,0
56,895,518,0
57,919,551,0
58,1151,992,0
59,597,212,0
60,871,487,0
61,916,548,0
62,1136,954,0
63,531,166,0
64,1112,898,0
65,951,599,0
66,511,153,1
67,658,261,0
68,1142,970,0
69,1042,753,0
70,1129,938,0
71,720,317,0
72,1136,955,0
73,554,181,0
74,513,154,1
75,430,107,1
76,895,518,0
77,59,2,1
78,663,265,0
79,188,20,1
80,1099,868,0
81,884,503,0
82,1075,818,0
83,1116,906,0
84,650,254,0
85,894,517,0
86,548,177,0
87,704,302,0
88,849,459,0
89,1058,784,0
90,932,571,0
91,640,246,0
92,59,2,1
