knapPI_11_20_1000_1
n 20
c 970
z 1428
time 0.00
1,114,582,0
2,38,194,0
3,133,679,0
4,95,485,0
5,612,396,0
6,171,873,0
7,918,594,0
8,408,264,0
9,714,462,1
10,510,330,0
11,114,582,0
12,76,388,0
13,57,291,0
14,204,132,0
15,1020,660,0
16,816,528,0
17,190,970,0
18,510,330,0
19,114,582,0
20,714,462,1
-----

knapPI_11_20_1000_2
n 20
c 900
z 3990
time 0.00
1,1900,410,1
2,1312,720,0
3,190,41,0
4,1312,720,0
5,820,450,0
6,1520,328,1
7,820,450,0
8,984,540,0
9,190,41,1
10,164,90,0
11,380,82,1
12,1312,720,0
13,1640,900,0
14,984,540,0
15,760,164,0
16,380,82,0
17,1312,720,0
18,1640,900,0
19,164,90,0
20,1640,900,0
-----

knapPI_11_20_1000_3
n 20
c 1150
z 1800
time 0.00
1,485,575,0
2,485,575,0
3,776,920,0
4,970,1150,0
5,450,275,0
6,582,690,0
7,180,110,0
8,810,495,0
9,540,330,1
10,540,330,0
11,873,1035,0
12,291,345,0
13,388,460,0
14,810,495,0
15,810,495,0
16,630,385,0
17,679,805,0
18,360,220,1
19,679,805,0
20,900,550,1
-----

knapPI_11_20_1000_4
n 20
c 1251
z 1440
time 0.00
1,1440,1251,1
2,60,69,0
3,320,278,0
4,60,69,0
5,360,414,0
6,1120,973,0
7,600,690,0
8,60,69,0
9,1280,1112,0
10,600,690,0
11,800,695,0
12,420,483,0
13,60,69,0
14,60,69,0
15,480,417,0
16,160,139,0
17,180,207,0
18,540,621,0
19,240,276,0
20,60,69,0
-----

knapPI_11_20_1000_5
n 20
c 830
z 736
time 0.00
1,124,332,0
2,248,664,0
3,217,581,0
4,93,249,0
5,368,372,0
6,155,415,0
7,644,651,0
8,368,372,0
9,276,279,0
10,460,465,1
11,62,166,0
12,310,830,0
13,155,415,0
14,552,558,0
15,736,744,0
16,552,558,0
17,62,166,0
18,276,279,0
19,248,664,0
20,276,279,1
-----

knapPI_11_20_1000_6
n 20
c 1180
z 1572
time 0.00
1,1310,980,0
2,620,472,0
3,131,98,0
4,620,472,0
5,775,590,0
6,524,392,0
7,465,354,0
8,1240,944,0
9,917,686,0
10,1395,1062,0
11,1048,784,1
12,620,472,0
13,310,236,0
