knapPI_13_20_1000_1
n 20
c 873
z 1716
time 0.00
1,234,114,1
2,39,19,1
3,1053,873,0
4,351,291,0
5,585,485,0
6,78,38,1
7,117,97,0
8,234,194,0
9,312,152,1
10,156,76,1
11,156,76,1
12,273,133,1
13,351,291,0
14,351,291,0
15,312,152,1
16,468,388,0
17,156,76,1
18,585,485,0
19,468,388,0
20,1053,873,0
-----

knapPI_13_20_1000_2
n 20
c 1710
z 2501
time 0.00
1,1890,1710,0
2,630,570,0
3,1260,1140,0
4,210,190,0
5,610,410,0
6,610,410,0
7,305,205,1
8,366,246,1
9,122,82,1
10,210,190,0
11,1680,1520,0
12,427,287,1
13,366,246,1
14,244,164,0
15,122,82,1
16,305,205,1
17,630,570,0
18,1260,1140,0
19,122,82,0
20,488,328,1
-----

knapPI_13_20_1000_3
n 20
c 900
z 1200
time 0.00
1,225,165,1
2,600,440,0
3,440,360,0
4,1100,900,0
5,440,360,0
6,675,495,0
7,1100,900,0
8,990,810,0
9,375,275,0
10,525,385,0
11,375,275,1
12,600,440,1
13,660,540,0
14,440,360,0
15,525,385,0
16,770,630,0
17,225,165,0
18,660,540,0
19,330,270,0
20,660,540,0
-----

knapPI_13_20_1000_4
n 20
c 690
z 907
time 0.00
1,534,414,0
2,890,690,0
3,267,207,1
4,890,690,0
5,80,60,0
6,720,540,0
7,320,240,0
8,240,180,0
9,560,420,1
10,356,276,0
11,89,69,0
12,640,480,0
13,720,540,0
14,240,180,0
15,80,60,1
16,800,600,0
17,356,276,0
18,623,483,0
19,240,180,0
20,400,300,0
-----

knapPI_13_20_1000_5
n 20
c 830
z 1326
time 0.00
1,510,310,1
2,255,155,0
3,927,747,0
4,927,747,0
5,515,415,0
6,408,248,0
7,927,747,0
8,618,498,0
9,102,62,0
10,408,248,1
11,408,248,1
12,459,279,0
13,927,747,0
14,309,249,0
15,306,186,0
16,1030,830,0
17,204,124,0
18,515,415,0
19,206,166,0
20,309,249,0
-----

knapPI_13_20_1000_6
n 20
c 1179
z 1416
time 0.00
1,453,393,0
2,1057,917,0
3,1208,1048,0
4,1359,1179,0
5,236,196,0
6,708,588,0
7,354,294,0
8,944,784,0
9,472,392,0
10,755,655,0
11,604,524,0
12,1062,882,1
13,236,196,0
14,472,392,0
15,1180,980,0
16,354,294,1
17,453,393,0
18,906,786,0
19,236,196,0
20,236,196,0
-----

knapPI_13_20_1000_7
n 20
c 1120
z 1331
time 0.00
1,924,784,0
2,264,224,0
3,726,606,0
4,968,808,0
5,726,606,0
6,660,560,0
7,968,808,1
8,363,303,1
9,1188,1008,0
10,132,112,0
11,132,112,0
12,1320,1120,0
13,242,202,0
14,484,404,0
15,660,560,0
16,605,505,0
17,396,336,0
18,726,606,0
19,363,303,0
20,242,202,0
-----

knapPI_13_20_1000_8
n 20
c 1260
z 1564
time 0.00
1,1460,1260,0
2,584,504,0
3,438,378,0
4,876,756,0
5,92,72,0
6,276,216,0
7,184,144,0
8,460,360,0
9,92,72,1
10,1168,1008,0
11,1022,882,0
12,920,720,0
13,460,360,0
14,460,360,0
15,828,648,1
16,552,432,1
17,584,504,0
18,1022,882,0
19,92,72,0
20,92,72,1
-----

knapPI_13_20_1000_9
n 20
c 1260
z 1860
time 0.00
1,248,168,1
2,558,378,1
3,160,140,0
4,1120,980,0
5,1120,980,0
6,124,84,1
7,1440,1260,0
8,1280,1120,0
9,372,252,0
10,124,84,1
11,248,168,1
12,62,42,1
13,800,700,0
14,800,700,0
15,248,168,1
16,1280,1120,0
17,248,168,1
18,1120,980,0
19,320,280,0
20,1440,1260,0
-----

knapPI_13_20_1000_10
n 20
c 1278
z 1560
time 0.00
1,1134,994,0
2,162,142,0
3,1296,1136,0
4,810,710,0
5,208,168,0
6,1040,840,0
7,312,252,0
8,208,168,0
9,832,672,0
10,1458,1278,0
11,1296,1136,0
12,104,84,0
13,832,672,0
14,624,504,1
15,832,672,0
16,936,756,1
17,486,426,0
18,1296,1136,0
19,208,168,0
20,832,672,0
-----

knapPI_13_20_1000_11
n 20
c 1231
z 1448
time 0.00
1,1062,882,0
2,708,588,0
3,798,678,0
4,798,678,0
5,798,678,0
6,1062,882,0
7,1064,904,1
8,665,565,0
9,118,98,1
10,590,490,0
11,590,490,0
12,472,392,0
13,1064,904,0
14,798,678,0
15,354,294,0
16,133,113,1
17,354,294,0
18,1064,904,0
19,133,113,1
20,798,678,0
-----

knapPI_13_20_1000_12
n 20
c 1008
z 1236
time 0.00
1,528,448,0
2,1056,896,0
3,660,560,0
4,528,448,0
5,309,249,0
6,721,581,0
7,206,166,0
8,721,581,1
9,515,415,0
10,264,224,0
11,132,112,0
12,412,332,0
13,103,83,0
14,721,581,0
15,515,415,0
16,412,332,0
17,528,448,0
18,1188,1008,0
19,103,83,0
20,515,415,1
-----

knapPI_13_20_1000_13
n 20
c 2007
z 2276
time 0.00
1,1224,1104,0
2,612,552,0
3,146,126,0
4,438,378,0
5,1022,882,0
6,1224,1104,0
7,1022,882,1
8,292,252,0
9,1632,1472,0
10,1224,1104,0
11,1632,1472,0
12,1020,920,0
13,146,126,0
14,730,630,0
15,2040,1840,0
16,584,504,0
17,816,736,1
18,1022,882,0
19,292,252,0
20,438,378,1
-----

knapPI_13_20_1000_14
n 20
c 1818
z 2046
time 0.00
1,174,154,1
2,870,770,0
3,1740,1540,0
4,522,462,0
5,640,560,0
6,640,560,0
7,160,140,1
8,640,560,0
9,320,280,0
10,522,462,0
11,696,616,0
12,800,700,0
13,640,560,0
14,960,840,0
15,640,560,0
16,1120,980,0
17,522,462,0
18,1392,1232,1
19,1600,1400,0
20,320,280,1
-----

knapPI_13_20_1000_15
n 20
c 2447
z 2784
time 0.00
1,522,462,0
2,1740,1540,0
3,1160,1000,0
4,290,250,0
5,1160,1000,0
6,870,770,0
7,870,750,0
8,1305,1125,0
9,870,770,0
10,1566,1386,0
11,174,154,1
12,1044,924,0
13,580,500,0
14,870,750,0
15,1566,1386,0
16,1015,875,0
17,522,462,0
18,1160,1000,1
19,145,125,0
20,1450,1250,1
-----

knapPI_13_20_1000_16
n 20
c 2182
z 2561
time 0.00
1,1504,1344,0
2,376,336,0
3,940,840,0
4,376,336,1
5,345,285,0
6,345,285,0
7,1150,950,0
8,115,95,0
9,1035,855,0
10,1128,1008,0
11,1316,1176,0
12,690,570,0
13,805,665,0
14,805,665,0
15,345,285,0
16,1150,950,1
17,752,672,0
18,1692,1512,0
19,115,95,0
20,1035,855,1
-----

knapPI_13_20_1000_17
n 20
c 2650
z 3070
time 0.00
1,2150,1950,0
2,1505,1365,0
3,396,336,0
4,132,112,0
5,1188,1008,0
6,430,390,0
7,660,560,1
8,528,448,1
9,430,390,0
10,430,390,0
11,860,780,0
12,1505,1365,0
13,924,784,0
14,924,784,0
15,1720,1560,0
16,264,224,1
17,430,390,1
18,1188,1008,1
19,1320,1120,0
20,924,784,0
-----

knapPI_13_20_1000_18
n 20
c 3682
z 4234
time 0.00
1,930,830,0
2,1674,1494,0
3,1860,1660,0
4,1674,1494,0
5,584,504,0
6,1460,1260,0
7,1314,1134,0
8,1168,1008,0
9,584,504,1
10,1302,1162,0
11,1860,1660,0
12,1022,882,1
13,1460,1260,1
14,1168,1008,0
15,292,252,1
16,438,378,0
17,558,498,0
18,1860,1660,0
19,1460,1260,0
20,876,756,1
-----

knapPI_13_20_1000_19
n 20
c 3264
z 3744
time 0.00
1,1120,980,0
2,640,560,0
3,1248,1088,0
4,1560,1360,0
5,1248,1088,0
6,1440,1260,0
7,936,816,1
8,156,136,1
9,1440,1260,0
10,480,420,0
11,800,700,0
12,1280,1120,0
13,1560,1360,0
14,1248,1088,1
15,1120,980,0
16,780,680,1
17,480,420,0
18,1560,1360,0
19,156,136,0
20,624,544,1
-----

knapPI_13_20_1000_20
n 20
c 1638
z 2520
time 0.00
1,348,308,0
2,1044,924,0
3,1218,1078,0
4,1392,1232,0
5,280,180,0
6,392,252,0
7,560,360,1
8,168,108,1
9,56,36,1
10,1740,1540,0
11,174,154,0
12,448,288,1
13,56,36,1
14,504,324,1
15,56,36,1
16,336,216,0
17,696,616,0
18,174,154,0
19,504,324,1
20,168,108,1
-----

knapPI_13_20_1000_21
n 20
c 2654
z 3793
time 0.00
1,108,28,0
2,27,7,0
3,564,504,0
4,1692,1512,0
5,1692,1512,0
6,162,42,1
7,940,840,1
8,1504,1344,0
9,162,42,1
10,162,42,1
11,216,56,1
12,243,63,1
13,564,504,0
14,1316,1176,0
15,162,42,1
16,1504,1344,0
17,54,14,1
18,1692,1512,1
19,1880,1680,0
20,564,504,0
-----

knapPI_13_20_1000_22
n 20
c 4397
z 4848
time 0.00
1,1773,1593,0
2,591,531,0
3,394,354,0
4,1379,1239,0
5,1212,1092,1
6,808,728,0
7,1818,1638,0
8,2020,1820,1
9,1616,1456,1
10,197,177,0
11,788,708,0
12,202,182,0
13,808,728,0
14,1616,1456,0
15,2020,1820,0
16,202,182,0
17,591,531,0
18,1970,1770,0
19,2020,1820,0
20,404,364,0
-----

knapPI_13_20_1000_23
n 20
c 2823
z 3514
time 0.00
1,216,196,0
2,1728,1568,0
3,970,770,0
4,582,462,0
5,970,770,0
6,648,588,0
7,388,308,1
8,291,231,1
9,648,588,0
10,1512,1372,0
11,216,196,1
12,432,392,0
13,582,462,0
14,776,616,1
15,1080,980,0
16,97,77,0
17,648,588,0
18,970,770,0
19,873,693,1
20,970,770,1
-----

knapPI_13_20_1000_24
n 20
c 973
z 2044
time 0.00
1,186,66,1
2,310,110,1
3,217,77,1
4,186,66,1
5,340,240,0
6,68,48,1
7,544,384,0
8,476,336,0
9,340,240,0
10,124,44,1
11,217,77,1
12,136,96,0
13,476,336,0
14,612,432,0
15,612,432,1
16,272,192,0
17,124,44,1
18,31,11,0
19,612,432,0
20,612,432,0
-----

knapPI_13_20_1000_25
n 20
c 2756
z 3988
time 0.00
1,304,144,1
2,190,90,1
3,870,770,1
4,870,770,0
5,174,154,0
6,380,180,1
7,522,462,0
8,1740,1540,0
9,304,144,1
10,380,180,1
11,152,72,0
12,114,54,1
13,1566,1386,0
14,1566,1386,0
15,152,72,1
16,1044,924,1
17,76,36,1
18,174,154,1
19,1740,1540,0
20,1218,1078,0
-----

knapPI_13_20_1000_26
n 20
c 5205
z 5787
time 0.00
1,209,189,0
2,1463,1323,1
3,418,378,0
4,1045,945,0
5,1128,1008,0
